,Data e hora protocolo,Equipamento,Valor
3075,14/10/2023 11:33:20.265,JAI4,1
3074,14/10/2023 11:33:24.343,JAI4,0
3073,14/10/2023 11:33:46.681,JAI4,1
3072,14/10/2023 11:34:09.020,JAI4,0
3071,14/10/2023 11:34:24.251,JAI4,1
3070,14/10/2023 11:34:30.359,JAI4,0
3069,14/10/2023 11:34:41.528,JAI4,1
3068,14/10/2023 11:34:48.636,JAI4,0
3067,14/10/2023 11:35:08.944,JAI4,1
3066,14/10/2023 11:35:16.052,JAI4,0
3065,14/10/2023 11:35:20.113,JAI4,1
3064,14/10/2023 11:35:42.467,JAI4,0
3063,14/10/2023 11:35:55.668,JAI4,1
3062,14/10/2023 11:36:00.745,JAI4,0
3061,14/10/2023 11:36:11.914,JAI4,1
3060,14/10/2023 11:36:44.422,JAI4,0
3059,14/10/2023 11:37:06.761,JAI4,1
3058,14/10/2023 11:37:17.930,JAI4,0
3057,14/10/2023 11:37:31.130,JAI4,1
3056,14/10/2023 11:37:35.192,JAI4,0
3055,14/10/2023 11:37:48.408,JAI4,1
3054,14/10/2023 11:37:59.577,JAI4,0
3053,14/10/2023 11:38:02.623,JAI4,1
3052,14/10/2023 11:38:06.685,JAI4,0
3051,14/10/2023 11:38:12.777,JAI4,1
3050,14/10/2023 11:38:22.931,JAI4,0
3049,14/10/2023 11:38:26.992,JAI4,1
3048,14/10/2023 11:38:45.270,JAI4,0
3047,14/10/2023 11:39:01.531,JAI4,1
3046,14/10/2023 11:39:11.685,JAI4,0
3045,14/10/2023 11:39:14.732,JAI4,1
3044,14/10/2023 11:39:30.978,JAI4,0
3043,14/10/2023 11:39:38.086,JAI4,1
3042,14/10/2023 11:39:43.163,JAI4,0
3041,14/10/2023 11:39:49.255,JAI4,1
3040,14/10/2023 11:40:29.886,JAI4,0
3039,14/10/2023 11:40:41.056,JAI4,1
3038,14/10/2023 11:40:49.179,JAI4,0
3037,14/10/2023 11:41:09.502,JAI4,1
3036,14/10/2023 11:41:40.980,JAI4,0
3035,14/10/2023 11:41:56.210,JAI4,1
3034,14/10/2023 11:42:05.349,JAI4,0
3033,14/10/2023 11:42:09.411,JAI4,1
3032,14/10/2023 11:42:27.703,JAI4,0
3031,14/10/2023 11:42:34.811,JAI4,1
3030,14/10/2023 11:43:20.519,JAI4,0
3029,14/10/2023 11:43:26.612,JAI4,1
3028,14/10/2023 11:43:30.673,JAI4,0
3027,14/10/2023 11:43:39.812,JAI4,1
3026,14/10/2023 11:43:57.074,JAI4,0
3025,14/10/2023 11:44:04.181,JAI4,1
3024,14/10/2023 11:44:16.366,JAI4,0
3023,14/10/2023 11:44:19.412,JAI4,1
3022,14/10/2023 11:44:25.520,JAI4,0
3021,14/10/2023 11:44:30.597,JAI4,1
3020,14/10/2023 11:44:45.828,JAI4,0
3019,14/10/2023 11:45:01.059,JAI4,1
3018,14/10/2023 11:45:26.444,JAI4,0
3017,14/10/2023 11:46:18.245,JAI4,1
3016,14/10/2023 11:46:40.599,JAI4,0
3015,14/10/2023 11:46:49.737,JAI4,1
3014,14/10/2023 11:46:54.814,JAI4,0
3013,14/10/2023 11:47:21.215,JAI4,1
3012,14/10/2023 11:47:25.276,JAI4,0
3011,14/10/2023 11:47:30.353,JAI4,1
3010,14/10/2023 11:47:41.538,JAI4,0
3009,14/10/2023 11:47:53.723,JAI4,1
3008,14/10/2023 11:48:16.062,JAI4,0
3007,14/10/2023 11:48:30.277,JAI4,1
3006,14/10/2023 11:48:38.400,JAI4,0
3005,14/10/2023 11:49:01.770,JAI4,1
3004,14/10/2023 11:49:10.908,JAI4,0
3003,14/10/2023 11:49:20.047,JAI4,1
3002,14/10/2023 11:49:26.139,JAI4,0
3001,14/10/2023 11:49:31.216,JAI4,1
3000,14/10/2023 11:49:41.370,JAI4,0
2999,14/10/2023 11:49:44.416,JAI4,1
2998,14/10/2023 11:49:48.478,JAI4,0
2997,14/10/2023 11:50:18.955,JAI4,1
2996,14/10/2023 11:50:23.017,JAI4,0
2995,14/10/2023 11:50:37.232,JAI4,1
2994,14/10/2023 11:50:45.356,JAI4,0
2993,14/10/2023 11:50:58.556,JAI4,1
2992,14/10/2023 11:51:05.679,JAI4,0
2991,14/10/2023 11:51:13.802,JAI4,1
2990,14/10/2023 11:51:53.403,JAI4,0
2989,14/10/2023 11:52:01.526,JAI4,1
2988,14/10/2023 11:52:04.572,JAI4,0
2987,14/10/2023 11:52:22.865,JAI4,1
2986,14/10/2023 11:52:27.942,JAI4,0
2985,14/10/2023 11:53:12.635,JAI4,1
2984,14/10/2023 11:53:15.681,JAI4,0
2983,14/10/2023 11:53:26.850,JAI4,1
2982,14/10/2023 11:53:29.896,JAI4,0
2981,14/10/2023 11:53:38.019,JAI4,1
2980,14/10/2023 11:53:41.066,JAI4,0
2979,14/10/2023 11:53:46.143,JAI4,1
2978,14/10/2023 11:54:00.358,JAI4,0
2977,14/10/2023 11:54:04.420,JAI4,1
2976,14/10/2023 11:54:19.666,JAI4,0
2975,14/10/2023 11:54:26.774,JAI4,1
2974,14/10/2023 11:54:30.836,JAI4,0
2973,14/10/2023 11:54:36.928,JAI4,1
2972,14/10/2023 11:54:42.005,JAI4,0
2971,14/10/2023 11:54:48.097,JAI4,1
2970,14/10/2023 11:54:53.174,JAI4,0
2969,14/10/2023 11:54:58.251,JAI4,1
2968,14/10/2023 11:55:02.313,JAI4,0
2967,14/10/2023 11:55:20.590,JAI4,1
2966,14/10/2023 11:56:02.237,JAI4,0
2965,14/10/2023 11:56:05.283,JAI4,1
2964,14/10/2023 11:56:12.391,JAI4,0
2963,14/10/2023 11:56:16.452,JAI4,1
2962,14/10/2023 11:56:19.498,JAI4,0
2961,14/10/2023 11:56:34.745,JAI4,1
2960,14/10/2023 11:56:46.930,JAI4,0
2959,14/10/2023 11:56:50.991,JAI4,1
2958,14/10/2023 11:56:58.099,JAI4,0
2957,14/10/2023 11:57:05.207,JAI4,1
2956,14/10/2023 11:57:46.853,JAI4,0
2955,14/10/2023 11:57:51.930,JAI4,1
2954,14/10/2023 11:58:01.069,JAI4,0
2953,14/10/2023 11:58:07.161,JAI4,1
2952,14/10/2023 11:58:11.223,JAI4,0
2951,14/10/2023 11:58:19.346,JAI4,1
2950,14/10/2023 11:58:23.408,JAI4,0
2949,14/10/2023 11:58:33.562,JAI4,1
2948,14/10/2023 11:58:37.623,JAI4,0
2947,14/10/2023 11:58:44.747,JAI4,1
2946,14/10/2023 11:58:51.854,JAI4,0
2945,14/10/2023 11:58:56.931,JAI4,1
2944,14/10/2023 11:59:00.993,JAI4,0
2943,14/10/2023 11:59:08.101,JAI4,1
2942,14/10/2023 11:59:15.208,JAI4,0
2941,14/10/2023 11:59:26.378,JAI4,1
2940,14/10/2023 11:59:33.485,JAI4,0
2939,14/10/2023 11:59:41.609,JAI4,1
2938,14/10/2023 11:59:44.655,JAI4,0
2937,14/10/2023 11:59:52.794,JAI4,1
2936,14/10/2023 11:59:55.840,JAI4,0
2935,14/10/2023 12:01:52.626,JAI4,1
2934,14/10/2023 12:02:14.980,JAI4,0
2933,14/10/2023 12:03:00.673,JAI4,1
2932,14/10/2023 12:03:07.796,JAI4,0
2931,14/10/2023 12:03:43.335,JAI4,1
2930,14/10/2023 12:04:00.597,JAI4,0
2929,14/10/2023 12:04:09.735,JAI4,1
2928,14/10/2023 12:04:32.089,JAI4,0
2927,14/10/2023 12:04:51.382,JAI4,1
2926,14/10/2023 12:05:32.013,JAI4,0
2925,14/10/2023 12:05:57.398,JAI4,1
2924,14/10/2023 12:06:01.460,JAI4,0
2923,14/10/2023 12:07:11.537,JAI4,1
2922,14/10/2023 12:07:18.645,JAI4,0
2921,14/10/2023 12:07:22.707,JAI4,1
2920,14/10/2023 12:08:58.185,JAI4,0
2919,14/10/2023 12:09:02.247,JAI4,1
2918,14/10/2023 12:09:10.370,JAI4,0
2917,14/10/2023 12:09:14.431,JAI4,1
2916,14/10/2023 12:09:18.493,JAI4,0
2915,14/10/2023 12:09:23.570,JAI4,1
2914,14/10/2023 12:09:29.662,JAI4,0
2913,14/10/2023 12:10:06.232,JAI4,1
2912,14/10/2023 12:10:13.340,JAI4,0
2911,14/10/2023 12:10:20.448,JAI4,1
2910,14/10/2023 12:10:38.725,JAI4,0
2909,14/10/2023 12:10:50.925,JAI4,1
2908,14/10/2023 12:11:31.541,JAI4,0
2907,14/10/2023 12:11:51.849,JAI4,1
2906,14/10/2023 12:12:04.049,JAI4,0
2905,14/10/2023 12:12:19.280,JAI4,1
2904,14/10/2023 12:12:29.434,JAI4,0
2903,14/10/2023 12:12:33.495,JAI4,1
2902,14/10/2023 12:12:47.711,JAI4,0
2901,14/10/2023 12:12:50.757,JAI4,1
2900,14/10/2023 12:12:59.896,JAI4,0
2899,14/10/2023 12:13:03.973,JAI4,1
2898,14/10/2023 12:13:30.373,JAI4,0
2897,14/10/2023 12:13:55.758,JAI4,1
2896,14/10/2023 12:14:06.927,JAI4,0
2895,14/10/2023 12:14:11.004,JAI4,1
2894,14/10/2023 12:14:16.081,JAI4,0
2893,14/10/2023 12:14:21.158,JAI4,1
2892,14/10/2023 12:14:36.389,JAI4,0
2891,14/10/2023 12:14:53.651,JAI4,1
2890,14/10/2023 12:15:02.790,JAI4,0
2889,14/10/2023 12:15:16.005,JAI4,1
2888,14/10/2023 12:15:26.159,JAI4,0
2887,14/10/2023 12:15:45.452,JAI4,1
2886,14/10/2023 12:15:57.636,JAI4,0
2885,14/10/2023 12:16:10.837,JAI4,1
2884,14/10/2023 12:16:33.191,JAI4,0
2883,14/10/2023 12:16:42.329,JAI4,1
2882,14/10/2023 12:17:22.945,JAI4,0
2881,14/10/2023 12:17:34.130,JAI4,1
2880,14/10/2023 12:17:44.284,JAI4,0
2879,14/10/2023 12:18:03.576,JAI4,1
2878,14/10/2023 12:18:17.792,JAI4,0
2877,14/10/2023 12:18:29.977,JAI4,1
2876,14/10/2023 12:18:33.039,JAI4,0
2875,14/10/2023 12:18:54.362,JAI4,1
2874,14/10/2023 12:19:10.608,JAI4,0
2873,14/10/2023 12:19:28.885,JAI4,1
2872,14/10/2023 12:19:42.101,JAI4,0
2871,14/10/2023 12:19:47.178,JAI4,1
2870,14/10/2023 12:20:07.486,JAI4,0
2869,14/10/2023 12:20:37.948,JAI4,1
2868,14/10/2023 12:20:49.133,JAI4,0
2867,14/10/2023 12:21:01.317,JAI4,1
2866,14/10/2023 12:21:05.379,JAI4,0
2865,14/10/2023 12:21:08.425,JAI4,1
2864,14/10/2023 12:21:22.641,JAI4,0
2863,14/10/2023 12:21:55.149,JAI4,1
2862,14/10/2023 12:22:22.564,JAI4,0
2861,14/10/2023 12:22:35.765,JAI4,1
2860,14/10/2023 12:22:46.934,JAI4,0
2859,14/10/2023 12:22:50.995,JAI4,1
2858,14/10/2023 12:22:55.057,JAI4,0
2857,14/10/2023 12:23:01.165,JAI4,1
2856,14/10/2023 12:23:17.411,JAI4,0
2855,14/10/2023 12:23:34.673,JAI4,1
2854,14/10/2023 12:23:58.027,JAI4,0
2853,14/10/2023 12:24:02.089,JAI4,1
2852,14/10/2023 12:24:21.397,JAI4,0
2851,14/10/2023 12:24:53.889,JAI4,1
2850,14/10/2023 12:25:07.089,JAI4,0
2849,14/10/2023 12:25:13.197,JAI4,1
2848,14/10/2023 12:25:20.305,JAI4,0
2847,14/10/2023 12:26:14.121,JAI4,1
2846,14/10/2023 12:26:29.368,JAI4,0
2845,14/10/2023 12:26:56.783,JAI4,1
2844,14/10/2023 12:27:05.922,JAI4,0
2843,14/10/2023 12:27:33.353,JAI4,1
2842,14/10/2023 12:27:55.692,JAI4,0
2841,14/10/2023 12:28:13.969,JAI4,1
2840,14/10/2023 12:28:21.077,JAI4,0
2839,14/10/2023 12:28:29.215,JAI4,1
2838,14/10/2023 12:28:39.369,JAI4,0
2837,14/10/2023 12:28:58.662,JAI4,1
2836,14/10/2023 12:29:12.877,JAI4,0
2835,14/10/2023 12:29:23.031,JAI4,1
2834,14/10/2023 12:29:31.154,JAI4,0
2833,14/10/2023 12:29:46.401,JAI4,1
2832,14/10/2023 12:30:01.632,JAI4,0
2831,14/10/2023 12:30:07.724,JAI4,1
2830,14/10/2023 12:30:10.770,JAI4,0
2829,14/10/2023 12:30:19.909,JAI4,1
2828,14/10/2023 12:30:26.001,JAI4,0
2827,14/10/2023 12:30:44.294,JAI4,1
2826,14/10/2023 12:30:51.402,JAI4,0
2825,14/10/2023 12:30:58.509,JAI4,1
2824,14/10/2023 12:31:07.648,JAI4,0
2823,14/10/2023 12:31:24.910,JAI4,1
2822,14/10/2023 12:31:28.971,JAI4,0
2821,14/10/2023 12:31:50.310,JAI4,1
2820,14/10/2023 12:32:03.510,JAI4,0
2819,14/10/2023 12:32:13.664,JAI4,1
2818,14/10/2023 12:32:34.988,JAI4,0
2817,14/10/2023 12:32:39.049,JAI4,1
2816,14/10/2023 12:32:59.373,JAI4,0
2815,14/10/2023 12:33:02.419,JAI4,1
2814,14/10/2023 12:33:08.511,JAI4,0
2813,14/10/2023 12:33:43.035,JAI4,1
2812,14/10/2023 12:33:47.096,JAI4,0
2811,14/10/2023 12:34:03.358,JAI4,1
2810,14/10/2023 12:34:07.420,JAI4,0
2809,14/10/2023 12:34:19.604,JAI4,1
2808,14/10/2023 12:34:26.712,JAI4,0
2807,14/10/2023 12:34:29.758,JAI4,1
2806,14/10/2023 12:34:33.820,JAI4,0
2805,14/10/2023 12:34:37.881,JAI4,1
2804,14/10/2023 12:34:48.035,JAI4,0
2803,14/10/2023 12:35:40.851,JAI4,1
2802,14/10/2023 12:36:20.467,JAI4,0
2801,14/10/2023 12:38:22.330,JAI4,1
2800,14/10/2023 12:38:59.916,JAI4,0
2799,14/10/2023 12:39:11.085,JAI4,1
2798,14/10/2023 12:39:15.146,JAI4,0
2797,14/10/2023 12:42:30.149,JAI4,1
2796,14/10/2023 12:42:47.411,JAI4,0
2795,14/10/2023 12:44:34.058,JAI4,1
2794,14/10/2023 12:45:18.751,JAI4,0
2793,14/10/2023 12:45:25.859,JAI4,1
2792,14/10/2023 12:45:40.074,JAI4,0
2791,14/10/2023 12:45:51.244,JAI4,1
2790,14/10/2023 12:46:06.490,JAI4,0
2789,14/10/2023 12:46:13.598,JAI4,1
2788,14/10/2023 12:46:17.660,JAI4,0
2787,14/10/2023 12:46:37.968,JAI4,1
2786,14/10/2023 12:46:43.044,JAI4,0
2785,14/10/2023 12:47:20.630,JAI4,1
2784,14/10/2023 12:47:24.691,JAI4,0
2783,14/10/2023 12:47:27.737,JAI4,1
2782,14/10/2023 12:47:42.968,JAI4,0
2781,14/10/2023 12:48:00.230,JAI4,1
2780,14/10/2023 12:48:37.815,JAI4,0
2779,14/10/2023 12:48:41.877,JAI4,1
2778,14/10/2023 12:48:52.031,JAI4,0
2777,14/10/2023 12:48:56.092,JAI4,1
2776,14/10/2023 12:49:08.277,JAI4,0
2775,14/10/2023 12:50:02.109,JAI4,1
2774,14/10/2023 12:50:14.293,JAI4,0
2773,14/10/2023 12:50:25.463,JAI4,1
2772,14/10/2023 12:50:43.755,JAI4,0
2771,14/10/2023 12:50:46.801,JAI4,1
2770,14/10/2023 12:50:54.925,JAI4,0
2769,14/10/2023 12:51:10.156,JAI4,1
2768,14/10/2023 12:51:16.248,JAI4,0
2767,14/10/2023 12:51:46.725,JAI4,1
2766,14/10/2023 12:51:50.787,JAI4,0
2765,14/10/2023 12:51:54.848,JAI4,1
2764,14/10/2023 12:52:16.172,JAI4,0
2763,14/10/2023 12:52:19.218,JAI4,1
2762,14/10/2023 12:52:35.464,JAI4,0
2761,14/10/2023 12:52:41.557,JAI4,1
2760,14/10/2023 12:52:49.695,JAI4,0
2759,14/10/2023 12:53:04.926,JAI4,1
2758,14/10/2023 12:53:38.434,JAI4,0
2757,14/10/2023 12:53:45.542,JAI4,1
2756,14/10/2023 12:53:55.712,JAI4,0
2755,14/10/2023 12:54:00.789,JAI4,1
2754,14/10/2023 12:54:25.158,JAI4,0
2753,14/10/2023 12:54:32.266,JAI4,1
2752,14/10/2023 12:54:51.558,JAI4,0
2751,14/10/2023 12:55:01.728,JAI4,1
2750,14/10/2023 12:55:04.774,JAI4,0
2749,14/10/2023 12:55:21.020,JAI4,1
2748,14/10/2023 12:55:27.113,JAI4,0
2747,14/10/2023 12:55:53.513,JAI4,1
2746,14/10/2023 12:55:58.590,JAI4,0
2745,14/10/2023 12:56:07.744,JAI4,1
2744,14/10/2023 12:56:13.836,JAI4,0
2743,14/10/2023 12:56:20.944,JAI4,1
2742,14/10/2023 12:56:39.221,JAI4,0
2741,14/10/2023 12:56:46.329,JAI4,1
2740,14/10/2023 12:56:59.529,JAI4,0
2739,14/10/2023 12:58:22.823,JAI4,1
2738,14/10/2023 12:58:38.054,JAI4,0
2737,14/10/2023 12:59:14.608,JAI4,1
2736,14/10/2023 12:59:24.777,JAI4,0
2735,14/10/2023 12:59:46.101,JAI4,1
2734,14/10/2023 13:00:19.609,JAI4,0
2733,14/10/2023 13:01:13.440,JAI4,1
2732,14/10/2023 13:01:53.056,JAI4,0
2731,14/10/2023 13:01:57.118,JAI4,1
2730,14/10/2023 13:02:01.179,JAI4,0
2729,14/10/2023 13:02:07.272,JAI4,1
2728,14/10/2023 13:02:32.656,JAI4,0
2727,14/10/2023 13:02:36.718,JAI4,1
2726,14/10/2023 13:03:10.242,JAI4,0
2725,14/10/2023 13:03:18.365,JAI4,1
2724,14/10/2023 13:03:22.426,JAI4,0
2723,14/10/2023 13:03:25.473,JAI4,1
2722,14/10/2023 13:03:50.873,JAI4,0
2721,14/10/2023 13:03:54.935,JAI4,1
2720,14/10/2023 13:03:58.996,JAI4,0
2719,14/10/2023 13:04:05.089,JAI4,1
2718,14/10/2023 13:04:16.258,JAI4,0
2717,14/10/2023 13:04:31.489,JAI4,1
2716,14/10/2023 13:04:49.766,JAI4,0
2715,14/10/2023 13:05:20.243,JAI4,1
2714,14/10/2023 13:05:28.366,JAI4,0
2713,14/10/2023 13:05:39.536,JAI4,1
2712,14/10/2023 13:05:49.690,JAI4,0
2711,14/10/2023 13:06:41.490,JAI4,1
2710,14/10/2023 13:06:48.598,JAI4,0
2709,14/10/2023 13:06:52.660,JAI4,1
2708,14/10/2023 13:07:02.814,JAI4,0
2707,14/10/2023 13:07:58.676,JAI4,1
2706,14/10/2023 13:08:10.876,JAI4,0
2705,14/10/2023 13:09:06.723,JAI4,1
2704,14/10/2023 13:09:09.769,JAI4,0
2703,14/10/2023 13:10:00.554,JAI4,1
2702,14/10/2023 13:10:42.201,JAI4,0
2701,14/10/2023 13:12:21.725,JAI4,1
2700,14/10/2023 13:13:09.465,JAI4,0
2699,14/10/2023 13:13:51.111,JAI4,1
2698,14/10/2023 13:14:01.265,JAI4,0
2697,14/10/2023 13:14:39.850,JAI4,1
2696,14/10/2023 13:14:42.896,JAI4,0
2695,14/10/2023 13:14:45.943,JAI4,1
2694,14/10/2023 13:14:51.020,JAI4,0
2693,14/10/2023 13:14:56.097,JAI4,1
2692,14/10/2023 13:15:08.281,JAI4,0
2691,14/10/2023 13:15:42.805,JAI4,1
2690,14/10/2023 13:15:51.943,JAI4,0
2689,14/10/2023 13:16:08.205,JAI4,1
2688,14/10/2023 13:18:01.945,JAI4,0
2687,14/10/2023 13:18:10.084,JAI4,1
2686,14/10/2023 13:18:24.299,JAI4,0
2685,14/10/2023 13:18:31.407,JAI4,1
2684,14/10/2023 13:18:36.484,JAI4,0
2683,14/10/2023 13:18:39.530,JAI4,1
2676,14/10/2023 13:19:23.208,JAI4,0
2538,16/10/2023 07:50:49.452,JAI4,1
2537,16/10/2023 07:51:15.867,JAI4,0
2536,16/10/2023 07:51:35.160,JAI4,1
2534,16/10/2023 07:51:56.483,JAI4,0
2533,16/10/2023 07:52:00.545,JAI4,1
2531,16/10/2023 07:52:14.776,JAI4,0
2530,16/10/2023 07:52:18.837,JAI4,1
2529,16/10/2023 07:52:33.053,JAI4,0
2504,16/10/2023 09:19:06.995,JAI4,1
2502,16/10/2023 09:19:43.565,JAI4,0
2501,16/10/2023 09:19:47.627,JAI4,1
2500,16/10/2023 09:19:51.688,JAI4,0
2499,16/10/2023 09:19:58.796,JAI4,1
2498,16/10/2023 09:20:03.873,JAI4,0
2497,16/10/2023 09:20:07.934,JAI4,1
2496,16/10/2023 09:20:13.011,JAI4,0
2492,16/10/2023 09:20:51.612,JAI4,1
2488,16/10/2023 09:21:32.243,JAI4,0
2486,16/10/2023 09:21:36.305,JAI4,1
2483,16/10/2023 09:21:53.567,JAI4,0
2482,16/10/2023 09:22:00.674,JAI4,1
2477,16/10/2023 09:22:43.337,JAI4,0
2475,16/10/2023 09:22:56.537,JAI4,1
2474,16/10/2023 09:23:03.644,JAI4,0
2472,16/10/2023 09:23:11.768,JAI4,1
2469,16/10/2023 09:23:25.983,JAI4,0
2449,16/10/2023 09:42:14.351,JAI4,1
2448,16/10/2023 09:42:37.721,JAI4,0
2447,16/10/2023 09:42:41.782,JAI4,1
2445,16/10/2023 09:42:48.890,JAI4,0
2443,16/10/2023 09:43:00.059,JAI4,1
2442,16/10/2023 09:43:10.213,JAI4,0
2441,16/10/2023 09:43:17.321,JAI4,1
2439,16/10/2023 09:43:22.398,JAI4,0
2438,16/10/2023 09:43:35.614,JAI4,1
2435,16/10/2023 09:43:57.953,JAI4,0
2433,16/10/2023 09:44:27.399,JAI4,1
2432,16/10/2023 09:44:46.707,JAI4,0
2431,16/10/2023 09:44:53.815,JAI4,1
2429,16/10/2023 09:45:04.984,JAI4,0
2427,16/10/2023 09:45:26.307,JAI4,1
2426,16/10/2023 09:45:30.369,JAI4,0
2416,16/10/2023 09:49:20.926,JAI4,1
2415,16/10/2023 09:50:23.896,JAI4,0
2409,16/10/2023 09:53:32.806,JAI4,1
2407,16/10/2023 09:53:43.975,JAI4,0
2398,16/10/2023 09:57:03.039,JAI4,1
2397,16/10/2023 09:57:46.717,JAI4,0
2396,16/10/2023 09:57:49.763,JAI4,1
2395,16/10/2023 09:57:53.825,JAI4,0
2394,16/10/2023 09:58:17.179,JAI4,1
2393,16/10/2023 09:58:32.410,JAI4,0
2391,16/10/2023 09:58:48.656,JAI4,1
2390,16/10/2023 09:59:06.949,JAI4,0
2388,16/10/2023 09:59:18.118,JAI4,1
2386,16/10/2023 09:59:24.210,JAI4,0
2384,16/10/2023 09:59:30.303,JAI4,1
2383,16/10/2023 09:59:38.426,JAI4,0
2381,16/10/2023 10:00:03.826,JAI4,1
2380,16/10/2023 10:00:23.119,JAI4,0
2379,16/10/2023 10:00:45.457,JAI4,1
2377,16/10/2023 10:01:17.966,JAI4,0
2376,16/10/2023 10:01:59.597,JAI4,1
2374,16/10/2023 10:02:16.874,JAI4,0
2372,16/10/2023 10:02:56.474,JAI4,1
2371,16/10/2023 10:03:07.644,JAI4,0
2369,16/10/2023 10:03:14.752,JAI4,1
2367,16/10/2023 10:03:19.844,JAI4,0
2366,16/10/2023 10:03:27.967,JAI4,1
2364,16/10/2023 10:03:43.198,JAI4,0
2363,16/10/2023 10:03:56.398,JAI4,1
2362,16/10/2023 10:04:01.475,JAI4,0
2360,16/10/2023 10:04:06.552,JAI4,1
2359,16/10/2023 10:04:10.614,JAI4,0
2358,16/10/2023 10:04:15.691,JAI4,1
2357,16/10/2023 10:04:19.752,JAI4,0
2356,16/10/2023 10:04:25.860,JAI4,1
2355,16/10/2023 10:05:11.553,JAI4,0
2353,16/10/2023 10:05:28.815,JAI4,1
2351,16/10/2023 10:05:33.907,JAI4,0
2328,16/10/2023 10:16:49.285,JAI4,1
2325,16/10/2023 10:17:44.132,JAI4,0
2324,16/10/2023 10:17:52.255,JAI4,1
2323,16/10/2023 10:17:56.316,JAI4,0
2318,16/10/2023 10:26:20.061,JAI4,1
2317,16/10/2023 10:26:45.461,JAI4,0
2316,16/10/2023 10:26:51.554,JAI4,1
2315,16/10/2023 10:26:55.615,JAI4,0
2312,16/10/2023 10:27:18.969,JAI4,1
2310,16/10/2023 10:28:00.616,JAI4,0
2309,16/10/2023 10:28:18.893,JAI4,1
2308,16/10/2023 10:28:29.047,JAI4,0
2307,16/10/2023 10:28:48.355,JAI4,1
2306,16/10/2023 10:29:13.740,JAI4,0
2304,16/10/2023 10:29:20.848,JAI4,1
2303,16/10/2023 10:29:28.971,JAI4,0
2301,16/10/2023 10:29:46.248,JAI4,1
2300,16/10/2023 10:29:53.356,JAI4,0
2298,16/10/2023 10:30:16.710,JAI4,1
2296,16/10/2023 10:30:38.033,JAI4,0
2294,16/10/2023 10:31:36.942,JAI4,1
2293,16/10/2023 10:31:41.003,JAI4,0
2292,16/10/2023 10:31:57.265,JAI4,1
2291,16/10/2023 10:32:36.866,JAI4,0
2290,16/10/2023 10:32:44.989,JAI4,1
2289,16/10/2023 10:32:52.097,JAI4,0
2288,16/10/2023 10:33:06.328,JAI4,1
2286,16/10/2023 10:33:21.559,JAI4,0
2283,16/10/2023 10:33:34.759,JAI4,1
2282,16/10/2023 10:33:51.005,JAI4,0
2280,16/10/2023 10:34:08.267,JAI4,1
2279,16/10/2023 10:34:12.344,JAI4,0
2278,16/10/2023 10:34:24.529,JAI4,1
2277,16/10/2023 10:34:31.636,JAI4,0
2276,16/10/2023 10:34:38.744,JAI4,1
2274,16/10/2023 10:35:08.191,JAI4,0
2273,16/10/2023 10:35:12.252,JAI4,1
2272,16/10/2023 10:35:19.376,JAI4,0
2271,16/10/2023 10:35:24.453,JAI4,1
2269,16/10/2023 10:36:51.792,JAI4,0
2268,16/10/2023 10:37:11.085,JAI4,1
2267,16/10/2023 10:37:30.393,JAI4,0
2266,16/10/2023 10:37:39.531,JAI4,1
2265,16/10/2023 10:37:47.654,JAI4,0
2263,16/10/2023 10:38:28.270,JAI4,1
2262,16/10/2023 10:38:38.440,JAI4,0
2260,16/10/2023 10:41:00.626,JAI4,1
2259,16/10/2023 10:41:30.072,JAI4,0
2258,16/10/2023 10:42:43.196,JAI4,1
2257,16/10/2023 10:43:02.504,JAI4,0
2256,16/10/2023 10:43:12.658,JAI4,1
2255,16/10/2023 10:43:19.766,JAI4,0
2254,16/10/2023 10:44:34.921,JAI4,1
2253,16/10/2023 10:45:07.414,JAI4,0
2252,16/10/2023 10:45:10.475,JAI4,1
2251,16/10/2023 10:45:14.537,JAI4,0
2249,16/10/2023 10:45:30.783,JAI4,1
2248,16/10/2023 10:46:07.337,JAI4,0
2247,16/10/2023 10:46:10.384,JAI4,1
2246,16/10/2023 10:46:20.553,JAI4,0
2243,16/10/2023 10:47:29.615,JAI4,1
2241,16/10/2023 10:47:55.000,JAI4,0
2240,16/10/2023 10:48:24.447,JAI4,1
2239,16/10/2023 10:49:00.001,JAI4,0
2238,16/10/2023 10:49:08.124,JAI4,1
2237,16/10/2023 10:49:23.355,JAI4,0
2236,16/10/2023 10:49:26.401,JAI4,1
2235,16/10/2023 10:49:36.571,JAI4,0
2234,16/10/2023 10:51:11.018,JAI4,1
2232,16/10/2023 10:51:57.742,JAI4,0
2231,16/10/2023 10:52:02.819,JAI4,1
2229,16/10/2023 10:52:20.081,JAI4,0
2228,16/10/2023 10:52:31.250,JAI4,1
2226,16/10/2023 10:52:54.620,JAI4,0
2225,16/10/2023 10:52:57.666,JAI4,1
2224,16/10/2023 10:53:01.727,JAI4,0
2223,16/10/2023 10:53:09.850,JAI4,1
2220,16/10/2023 10:53:56.559,JAI4,0
2219,16/10/2023 10:54:07.744,JAI4,1
2218,16/10/2023 10:54:19.928,JAI4,0
2217,16/10/2023 10:54:22.974,JAI4,1
2216,16/10/2023 10:54:36.175,JAI4,0
2215,16/10/2023 10:54:53.436,JAI4,1
2214,16/10/2023 10:54:58.513,JAI4,0
2213,16/10/2023 10:55:33.052,JAI4,1
