,Data e hora protocolo_Atuado,Valor_Atuado,Data e hora protocolo_Desatuado,Valor_Desatuado,Timespan,Timespan_sec,Category
1520,2023-10-12 13:10:34.440,1,2023-10-12 13:10:41.548,0,0 days 00:00:07.108000,7.108,0-1 min
1521,2023-10-12 13:10:50.686,1,2023-10-12 13:11:15.071,0,0 days 00:00:24.385000,24.385,0-1 min
1522,2023-10-12 13:11:23.194,1,2023-10-12 13:11:35.379,0,0 days 00:00:12.185000,12.185,0-1 min
1523,2023-10-12 13:11:41.472,1,2023-10-12 13:12:22.103,0,0 days 00:00:40.631000,40.631,0-1 min
1524,2023-10-12 13:12:26.164,1,2023-10-12 13:12:30.226,0,0 days 00:00:04.062000,4.062,0-1 min
1525,2023-10-12 13:12:33.272,1,2023-10-12 13:12:38.349,0,0 days 00:00:05.077000,5.077,0-1 min
1526,2023-10-12 13:15:54.367,1,2023-10-12 13:16:37.014,0,0 days 00:00:42.647000,42.647,0-1 min
1527,2023-10-12 13:16:40.075,1,2023-10-12 13:16:46.168,0,0 days 00:00:06.093000,6.093,0-1 min
1528,2023-10-12 13:18:02.338,1,2023-10-12 13:18:20.615,0,0 days 00:00:18.277000,18.277,0-1 min
1529,2023-10-12 13:18:27.723,1,2023-10-12 13:18:38.892,0,0 days 00:00:11.169000,11.169,0-1 min
1530,2023-10-12 13:21:18.356,1,2023-10-12 13:21:23.433,0,0 days 00:00:05.077000,5.077,0-1 min
1531,2023-10-12 13:21:26.479,1,2023-10-12 13:21:51.864,0,0 days 00:00:25.385000,25.385,0-1 min
1532,2023-10-12 13:22:11.172,1,2023-10-12 13:22:22.341,0,0 days 00:00:11.169000,11.169,0-1 min
1533,2023-10-12 13:22:36.556,1,2023-10-12 13:22:40.618,0,0 days 00:00:04.062000,4.062,0-1 min
1534,2023-10-12 13:23:06.003,1,2023-10-12 13:24:38.435,0,0 days 00:01:32.432000,92.432,1-2 min
1535,2023-10-12 13:25:11.943,1,2023-10-12 13:25:29.220,0,0 days 00:00:17.277000,17.277,0-1 min
1536,2023-10-12 13:25:51.559,1,2023-10-12 13:26:09.836,0,0 days 00:00:18.277000,18.277,0-1 min
1537,2023-10-12 13:26:45.390,1,2023-10-12 13:27:14.837,0,0 days 00:00:29.447000,29.447,0-1 min
1538,2023-10-12 13:28:32.022,1,2023-10-12 13:28:36.084,0,0 days 00:00:04.062000,4.062,0-1 min
1539,2023-10-12 13:28:40.145,1,2023-10-12 13:28:57.423,0,0 days 00:00:17.278000,17.278,0-1 min
1540,2023-10-12 13:29:46.162,1,2023-10-12 13:29:55.316,0,0 days 00:00:09.154000,9.154,0-1 min
1541,2023-10-12 13:29:59.377,1,2023-10-12 13:30:30.855,0,0 days 00:00:31.478000,31.478,0-1 min
1542,2023-10-12 13:30:35.932,1,2023-10-12 13:30:45.070,0,0 days 00:00:09.138000,9.138,0-1 min
1543,2023-10-12 13:31:04.378,1,2023-10-12 13:31:09.455,0,0 days 00:00:05.077000,5.077,0-1 min
1544,2023-10-12 13:31:18.594,1,2023-10-12 13:31:25.701,0,0 days 00:00:07.107000,7.107,0-1 min
1545,2023-10-12 13:31:54.132,1,2023-10-12 13:32:13.441,0,0 days 00:00:19.309000,19.309,0-1 min
1546,2023-10-12 13:36:13.120,1,2023-10-12 13:36:46.644,0,0 days 00:00:33.524000,33.524,0-1 min
1547,2023-10-12 13:42:31.956,1,2023-10-12 13:42:36.017,0,0 days 00:00:04.061000,4.061,0-1 min
1548,2023-10-12 13:42:45.156,1,2023-10-12 13:43:42.033,0,0 days 00:00:56.877000,56.877,0-1 min
1549,2023-10-13 09:08:15.466,1,2023-10-13 09:08:29.682,0,0 days 00:00:14.216000,14.216,0-1 min
1550,2023-10-13 09:09:04.205,1,2023-10-13 09:10:09.206,0,0 days 00:01:05.001000,65.001,1-2 min
1551,2023-10-13 09:24:01.016,1,2023-10-13 09:24:42.648,0,0 days 00:00:41.632000,41.632,0-1 min
1552,2023-10-13 09:25:03.986,1,2023-10-13 09:25:52.741,0,0 days 00:00:48.755000,48.755,0-1 min
1553,2023-10-13 09:26:14.064,1,2023-10-13 09:26:49.603,0,0 days 00:00:35.539000,35.539,0-1 min
1554,2023-10-13 09:27:25.157,1,2023-10-13 09:27:29.219,0,0 days 00:00:04.062000,4.062,0-1 min
1555,2023-10-13 09:28:05.789,1,2023-10-13 09:28:20.004,0,0 days 00:00:14.215000,14.215,0-1 min
1556,2023-10-13 09:28:32.189,1,2023-10-13 09:28:46.404,0,0 days 00:00:14.215000,14.215,0-1 min
1557,2023-10-13 09:29:19.928,1,2023-10-13 09:29:36.174,0,0 days 00:00:16.246000,16.246,0-1 min
1558,2023-10-13 09:29:49.374,1,2023-10-13 09:29:56.482,0,0 days 00:00:07.108000,7.108,0-1 min
1559,2023-10-13 09:30:04.605,1,2023-10-13 09:30:12.729,0,0 days 00:00:08.124000,8.124,0-1 min
1560,2023-10-13 09:30:18.836,1,2023-10-13 09:30:25.944,0,0 days 00:00:07.108000,7.108,0-1 min
1561,2023-10-13 09:31:08.591,1,2023-10-13 09:32:00.391,0,0 days 00:00:51.800000,51.8,0-1 min
1562,2023-10-13 09:32:06.484,1,2023-10-13 09:32:22.730,0,0 days 00:00:16.246000,16.246,0-1 min
1563,2023-10-13 09:32:36.961,1,2023-10-13 09:33:08.438,0,0 days 00:00:31.477000,31.477,0-1 min
1564,2023-10-13 09:33:19.608,1,2023-10-13 09:33:49.070,0,0 days 00:00:29.462000,29.462,0-1 min
1565,2023-10-13 09:34:26.639,1,2023-10-13 09:34:46.963,0,0 days 00:00:20.324000,20.324,0-1 min
1566,2023-10-13 09:35:07.271,1,2023-10-13 09:35:34.686,0,0 days 00:00:27.415000,27.415,0-1 min
1567,2023-10-13 09:36:10.241,1,2023-10-13 09:36:18.364,0,0 days 00:00:08.123000,8.123,0-1 min
1568,2023-10-13 09:36:32.579,1,2023-10-13 09:36:53.903,0,0 days 00:00:21.324000,21.324,0-1 min
1569,2023-10-13 09:37:00.011,1,2023-10-13 09:37:06.103,0,0 days 00:00:06.092000,6.092,0-1 min
1570,2023-10-13 09:37:11.180,1,2023-10-13 09:37:35.549,0,0 days 00:00:24.369000,24.369,0-1 min
1571,2023-10-13 09:37:53.826,1,2023-10-13 09:37:57.888,0,0 days 00:00:04.062000,4.062,0-1 min
1572,2023-10-13 09:38:06.027,1,2023-10-13 09:38:09.073,0,0 days 00:00:03.046000,3.046,0-1 min
1573,2023-10-13 09:38:43.596,1,2023-10-13 09:39:05.935,0,0 days 00:00:22.339000,22.339,0-1 min
1574,2023-10-13 09:39:12.043,1,2023-10-13 09:39:22.197,0,0 days 00:00:10.154000,10.154,0-1 min
1575,2023-10-13 09:39:49.613,1,2023-10-13 09:39:55.705,0,0 days 00:00:06.092000,6.092,0-1 min
1576,2023-10-13 09:40:18.059,1,2023-10-13 09:40:47.506,0,0 days 00:00:29.447000,29.447,0-1 min
1577,2023-10-13 09:40:51.567,1,2023-10-13 09:41:22.045,0,0 days 00:00:30.478000,30.478,0-1 min
1578,2023-10-13 09:41:50.476,1,2023-10-13 09:42:05.707,0,0 days 00:00:15.231000,15.231,0-1 min
1579,2023-10-13 09:42:33.138,1,2023-10-13 09:42:42.276,0,0 days 00:00:09.138000,9.138,0-1 min
1580,2023-10-13 09:43:16.800,1,2023-10-13 09:43:31.031,0,0 days 00:00:14.231000,14.231,0-1 min
1581,2023-10-13 09:43:52.354,1,2023-10-13 09:43:56.416,0,0 days 00:00:04.062000,4.062,0-1 min
1582,2023-10-13 09:44:03.523,1,2023-10-13 09:44:40.093,0,0 days 00:00:36.570000,36.57,0-1 min
1583,2023-10-13 09:45:08.524,1,2023-10-13 09:45:17.663,0,0 days 00:00:09.139000,9.139,0-1 min
1584,2023-10-13 09:45:25.786,1,2023-10-13 09:45:44.079,0,0 days 00:00:18.293000,18.293,0-1 min
1585,2023-10-13 09:46:29.771,1,2023-10-13 09:46:42.971,0,0 days 00:00:13.200000,13.2,0-1 min
1586,2023-10-13 09:46:52.126,1,2023-10-13 09:47:08.372,0,0 days 00:00:16.246000,16.246,0-1 min
1587,2023-10-13 09:47:27.664,1,2023-10-13 09:47:53.049,0,0 days 00:00:25.385000,25.385,0-1 min
1588,2023-10-13 09:48:01.188,1,2023-10-13 09:48:11.342,0,0 days 00:00:10.154000,10.154,0-1 min
1589,2023-10-13 09:48:16.419,1,2023-10-13 09:48:44.850,0,0 days 00:00:28.431000,28.431,0-1 min
1590,2023-10-13 09:48:48.911,1,2023-10-13 09:50:06.097,0,0 days 00:01:17.186000,77.186,1-2 min
1591,2023-10-13 09:50:10.174,1,2023-10-13 09:50:25.405,0,0 days 00:00:15.231000,15.231,0-1 min
1592,2023-10-13 09:50:32.513,1,2023-10-13 09:50:36.574,0,0 days 00:00:04.061000,4.061,0-1 min
1593,2023-10-13 09:50:42.667,1,2023-10-13 09:51:05.005,0,0 days 00:00:22.338000,22.338,0-1 min
1594,2023-10-13 09:51:09.067,1,2023-10-13 09:51:25.329,0,0 days 00:00:16.262000,16.262,0-1 min
1595,2023-10-13 09:51:34.467,1,2023-10-13 09:51:43.606,0,0 days 00:00:09.139000,9.139,0-1 min
1596,2023-10-13 09:51:53.760,1,2023-10-13 09:52:05.945,0,0 days 00:00:12.185000,12.185,0-1 min
1597,2023-10-13 09:52:10.006,1,2023-10-13 09:52:28.299,0,0 days 00:00:18.293000,18.293,0-1 min
1598,2023-10-13 09:52:34.391,1,2023-10-13 09:52:52.668,0,0 days 00:00:18.277000,18.277,0-1 min
1599,2023-10-13 09:52:55.715,1,2023-10-13 09:53:44.469,0,0 days 00:00:48.754000,48.754,0-1 min
1600,2023-10-13 09:54:48.454,1,2023-10-13 09:55:02.670,0,0 days 00:00:14.216000,14.216,0-1 min
1601,2023-10-13 09:55:29.070,1,2023-10-13 09:55:40.255,0,0 days 00:00:11.185000,11.185,0-1 min
1602,2023-10-13 09:55:59.548,1,2023-10-13 09:56:08.686,0,0 days 00:00:09.138000,9.138,0-1 min
1603,2023-10-13 09:56:12.748,1,2023-10-13 09:56:22.902,0,0 days 00:00:10.154000,10.154,0-1 min
1604,2023-10-13 09:56:35.086,1,2023-10-13 09:56:39.148,0,0 days 00:00:04.062000,4.062,0-1 min
1605,2023-10-13 09:56:47.287,1,2023-10-13 09:57:04.548,0,0 days 00:00:17.261000,17.261,0-1 min
1606,2023-10-13 09:57:08.610,1,2023-10-13 09:57:16.733,0,0 days 00:00:08.123000,8.123,0-1 min
1607,2023-10-13 09:57:30.949,1,2023-10-13 09:57:35.010,0,0 days 00:00:04.061000,4.061,0-1 min
1608,2023-10-13 09:58:18.688,1,2023-10-13 09:58:25.796,0,0 days 00:00:07.108000,7.108,0-1 min
1609,2023-10-13 09:59:36.889,1,2023-10-13 09:59:40.950,0,0 days 00:00:04.061000,4.061,0-1 min
1610,2023-10-13 09:59:48.058,1,2023-10-13 10:00:10.412,0,0 days 00:00:22.354000,22.354,0-1 min
1611,2023-10-13 10:00:23.612,1,2023-10-13 10:00:47.982,0,0 days 00:00:24.370000,24.37,0-1 min
1612,2023-10-13 10:01:01.182,1,2023-10-13 10:01:08.290,0,0 days 00:00:07.108000,7.108,0-1 min
1613,2023-10-13 10:01:15.413,1,2023-10-13 10:01:57.044,0,0 days 00:00:41.631000,41.631,0-1 min
1614,2023-10-13 10:02:05.167,1,2023-10-13 10:02:12.275,0,0 days 00:00:07.108000,7.108,0-1 min
1615,2023-10-13 10:02:22.445,1,2023-10-13 10:02:27.522,0,0 days 00:00:05.077000,5.077,0-1 min
1616,2023-10-13 10:02:38.691,1,2023-10-13 10:02:41.737,0,0 days 00:00:03.046000,3.046,0-1 min
1617,2023-10-13 10:02:48.845,1,2023-10-13 10:02:52.906,0,0 days 00:00:04.061000,4.061,0-1 min
1618,2023-10-13 10:03:01.030,1,2023-10-13 10:03:11.184,0,0 days 00:00:10.154000,10.154,0-1 min
1619,2023-10-13 10:03:14.230,1,2023-10-13 10:03:21.337,0,0 days 00:00:07.107000,7.107,0-1 min
1620,2023-10-13 10:03:47.753,1,2023-10-13 10:03:59.938,0,0 days 00:00:12.185000,12.185,0-1 min
1621,2023-10-13 10:04:17.200,1,2023-10-13 10:04:26.338,0,0 days 00:00:09.138000,9.138,0-1 min
1622,2023-10-13 10:04:46.662,1,2023-10-13 10:04:51.739,0,0 days 00:00:05.077000,5.077,0-1 min
1623,2023-10-13 10:04:58.846,1,2023-10-13 10:05:46.586,0,0 days 00:00:47.740000,47.74,0-1 min
1624,2023-10-13 10:06:01.817,1,2023-10-13 10:06:08.924,0,0 days 00:00:07.107000,7.107,0-1 min
1625,2023-10-13 10:06:28.217,1,2023-10-13 10:06:46.509,0,0 days 00:00:18.292000,18.292,0-1 min
1626,2023-10-13 10:07:08.848,1,2023-10-13 10:07:45.402,0,0 days 00:00:36.554000,36.554,0-1 min
1627,2023-10-13 10:07:56.587,1,2023-10-13 10:07:59.633,0,0 days 00:00:03.046000,3.046,0-1 min
1628,2023-10-13 10:08:28.064,1,2023-10-13 10:08:39.234,0,0 days 00:00:11.170000,11.17,0-1 min
1629,2023-10-13 10:08:58.542,1,2023-10-13 10:09:12.757,0,0 days 00:00:14.215000,14.215,0-1 min
1630,2023-10-13 10:09:27.988,1,2023-10-13 10:09:40.173,0,0 days 00:00:12.185000,12.185,0-1 min
1631,2023-10-13 10:09:57.435,1,2023-10-13 10:10:04.558,0,0 days 00:00:07.123000,7.123,0-1 min
1632,2023-10-13 10:10:16.743,1,2023-10-13 10:10:36.035,0,0 days 00:00:19.292000,19.292,0-1 min
1633,2023-10-13 10:10:42.128,1,2023-10-13 10:10:58.374,0,0 days 00:00:16.246000,16.246,0-1 min
1634,2023-10-13 10:11:19.713,1,2023-10-13 10:11:23.774,0,0 days 00:00:04.061000,4.061,0-1 min
1635,2023-10-13 10:11:56.267,1,2023-10-13 10:11:59.313,0,0 days 00:00:03.046000,3.046,0-1 min
1636,2023-10-13 10:12:18.606,1,2023-10-13 10:12:24.698,0,0 days 00:00:06.092000,6.092,0-1 min
1637,2023-10-13 10:12:28.760,1,2023-10-13 10:12:33.836,0,0 days 00:00:05.076000,5.076,0-1 min
1638,2023-10-13 10:12:52.114,1,2023-10-13 10:13:09.375,0,0 days 00:00:17.261000,17.261,0-1 min
1639,2023-10-13 10:13:33.760,1,2023-10-13 10:13:46.960,0,0 days 00:00:13.200000,13.2,0-1 min
1640,2023-10-13 10:13:50.007,1,2023-10-13 10:14:31.653,0,0 days 00:00:41.646000,41.646,0-1 min
1641,2023-10-13 10:14:49.930,1,2023-10-13 10:15:01.100,0,0 days 00:00:11.170000,11.17,0-1 min
1642,2023-10-13 10:15:20.392,1,2023-10-13 10:15:44.777,0,0 days 00:00:24.385000,24.385,0-1 min
1643,2023-10-13 10:15:55.947,1,2023-10-13 10:16:09.147,0,0 days 00:00:13.200000,13.2,0-1 min
1644,2023-10-13 10:16:40.640,1,2023-10-13 10:16:44.701,0,0 days 00:00:04.061000,4.061,0-1 min
1645,2023-10-13 10:16:52.824,1,2023-10-13 10:16:58.917,0,0 days 00:00:06.093000,6.093,0-1 min
1646,2023-10-13 10:17:25.317,1,2023-10-13 10:17:44.625,0,0 days 00:00:19.308000,19.308,0-1 min
1647,2023-10-13 10:17:47.671,1,2023-10-13 10:17:51.733,0,0 days 00:00:04.062000,4.062,0-1 min
1648,2023-10-13 10:17:59.856,1,2023-10-13 10:18:04.933,0,0 days 00:00:05.077000,5.077,0-1 min
1649,2023-10-13 10:18:13.056,1,2023-10-13 10:18:17.118,0,0 days 00:00:04.062000,4.062,0-1 min
1650,2023-10-13 10:18:27.271,1,2023-10-13 10:18:32.348,0,0 days 00:00:05.077000,5.077,0-1 min
1651,2023-10-13 10:18:35.395,1,2023-10-13 10:19:01.810,0,0 days 00:00:26.415000,26.415,0-1 min
1652,2023-10-13 10:19:13.995,1,2023-10-13 10:19:17.041,0,0 days 00:00:03.046000,3.046,0-1 min
1653,2023-10-13 10:19:42.426,1,2023-10-13 10:19:48.519,0,0 days 00:00:06.093000,6.093,0-1 min
1654,2023-10-13 10:20:03.765,1,2023-10-13 10:20:10.873,0,0 days 00:00:07.108000,7.108,0-1 min
1655,2023-10-13 10:20:22.042,1,2023-10-13 10:20:37.273,0,0 days 00:00:15.231000,15.231,0-1 min
1656,2023-10-13 10:20:45.396,1,2023-10-13 10:21:22.981,0,0 days 00:00:37.585000,37.585,0-1 min
1657,2023-10-13 10:21:34.151,1,2023-10-13 10:21:44.305,0,0 days 00:00:10.154000,10.154,0-1 min
1658,2023-10-13 10:21:54.459,1,2023-10-13 10:22:13.767,0,0 days 00:00:19.308000,19.308,0-1 min
1659,2023-10-13 10:22:59.459,1,2023-10-13 10:23:19.783,0,0 days 00:00:20.324000,20.324,0-1 min
1660,2023-10-13 10:23:28.921,1,2023-10-13 10:23:46.183,0,0 days 00:00:17.262000,17.262,0-1 min
1661,2023-10-13 10:23:54.306,1,2023-10-13 10:24:02.429,0,0 days 00:00:08.123000,8.123,0-1 min
1662,2023-10-13 10:24:29.861,1,2023-10-13 10:24:49.153,0,0 days 00:00:19.292000,19.292,0-1 min
1663,2023-10-13 10:25:25.723,1,2023-10-13 10:25:30.800,0,0 days 00:00:05.077000,5.077,0-1 min
1664,2023-10-13 10:25:36.892,1,2023-10-13 10:25:59.231,0,0 days 00:00:22.339000,22.339,0-1 min
1665,2023-10-13 10:26:17.508,1,2023-10-13 10:26:39.862,0,0 days 00:00:22.354000,22.354,0-1 min
1666,2023-10-13 10:26:49.001,1,2023-10-13 10:26:54.078,0,0 days 00:00:05.077000,5.077,0-1 min
1667,2023-10-13 10:27:00.170,1,2023-10-13 10:27:20.478,0,0 days 00:00:20.308000,20.308,0-1 min
1668,2023-10-13 10:27:24.539,1,2023-10-13 10:27:36.740,0,0 days 00:00:12.201000,12.201,0-1 min
1669,2023-10-13 10:27:40.801,1,2023-10-13 10:27:50.955,0,0 days 00:00:10.154000,10.154,0-1 min
1670,2023-10-13 10:27:55.017,1,2023-10-13 10:27:59.078,0,0 days 00:00:04.061000,4.061,0-1 min
1671,2023-10-13 10:28:05.171,1,2023-10-13 10:28:13.294,0,0 days 00:00:08.123000,8.123,0-1 min
1672,2023-10-13 10:28:16.340,1,2023-10-13 10:28:27.509,0,0 days 00:00:11.169000,11.169,0-1 min
1673,2023-10-13 10:28:38.679,1,2023-10-13 10:28:48.848,0,0 days 00:00:10.169000,10.169,0-1 min
1674,2023-10-13 10:28:53.925,1,2023-10-13 10:29:08.141,0,0 days 00:00:14.216000,14.216,0-1 min
1675,2023-10-13 10:29:30.479,1,2023-10-13 10:29:48.772,0,0 days 00:00:18.293000,18.293,0-1 min
1676,2023-10-13 10:30:05.018,1,2023-10-13 10:30:37.511,0,0 days 00:00:32.493000,32.493,0-1 min
1677,2023-10-13 10:30:58.850,1,2023-10-13 10:31:11.035,0,0 days 00:00:12.185000,12.185,0-1 min
1678,2023-10-13 10:31:17.127,1,2023-10-13 10:31:37.435,0,0 days 00:00:20.308000,20.308,0-1 min
1679,2023-10-13 10:31:54.697,1,2023-10-13 10:32:20.097,0,0 days 00:00:25.400000,25.4,0-1 min
1680,2023-10-13 10:32:28.220,1,2023-10-13 10:32:36.343,0,0 days 00:00:08.123000,8.123,0-1 min
1681,2023-10-13 10:32:47.513,1,2023-10-13 10:32:53.605,0,0 days 00:00:06.092000,6.092,0-1 min
1682,2023-10-13 10:33:00.713,1,2023-10-13 10:33:05.790,0,0 days 00:00:05.077000,5.077,0-1 min
1683,2023-10-13 10:33:08.851,1,2023-10-13 10:33:14.944,0,0 days 00:00:06.093000,6.093,0-1 min
1684,2023-10-13 10:33:20.021,1,2023-10-13 10:33:48.452,0,0 days 00:00:28.431000,28.431,0-1 min
1685,2023-10-13 10:34:00.637,1,2023-10-13 10:34:04.698,0,0 days 00:00:04.061000,4.061,0-1 min
1686,2023-10-13 10:34:19.945,1,2023-10-13 10:34:33.145,0,0 days 00:00:13.200000,13.2,0-1 min
1687,2023-10-13 10:35:09.699,1,2023-10-13 10:35:21.899,0,0 days 00:00:12.200000,12.2,0-1 min
1688,2023-10-13 10:35:30.022,1,2023-10-13 10:35:44.238,0,0 days 00:00:14.216000,14.216,0-1 min
1689,2023-10-13 10:35:58.453,1,2023-10-13 10:36:06.577,0,0 days 00:00:08.124000,8.124,0-1 min
1690,2023-10-13 10:36:16.730,1,2023-10-13 10:36:48.223,0,0 days 00:00:31.493000,31.493,0-1 min
1691,2023-10-13 10:37:01.423,1,2023-10-13 10:38:11.501,0,0 days 00:01:10.078000,70.078,1-2 min
1692,2023-10-13 10:38:23.686,1,2023-10-13 10:38:27.747,0,0 days 00:00:04.061000,4.061,0-1 min
1693,2023-10-13 10:38:54.163,1,2023-10-13 10:39:08.379,0,0 days 00:00:14.216000,14.216,0-1 min
1694,2023-10-13 10:39:29.702,1,2023-10-13 10:39:40.871,0,0 days 00:00:11.169000,11.169,0-1 min
1695,2023-10-13 10:39:56.118,1,2023-10-13 10:40:00.179,0,0 days 00:00:04.061000,4.061,0-1 min
1696,2023-10-13 10:40:09.318,1,2023-10-13 10:40:32.672,0,0 days 00:00:23.354000,23.354,0-1 min
1697,2023-10-13 10:40:38.764,1,2023-10-13 10:40:46.888,0,0 days 00:00:08.124000,8.124,0-1 min
1698,2023-10-13 10:40:54.011,1,2023-10-13 10:41:02.134,0,0 days 00:00:08.123000,8.123,0-1 min
1699,2023-10-13 10:41:18.380,1,2023-10-13 10:41:23.457,0,0 days 00:00:05.077000,5.077,0-1 min
1700,2023-10-13 10:41:27.519,1,2023-10-13 10:41:35.642,0,0 days 00:00:08.123000,8.123,0-1 min
1701,2023-10-13 10:41:39.704,1,2023-10-13 10:41:47.827,0,0 days 00:00:08.123000,8.123,0-1 min
1702,2023-10-13 10:42:09.166,1,2023-10-13 10:42:22.366,0,0 days 00:00:13.200000,13.2,0-1 min
1703,2023-10-13 10:42:38.612,1,2023-10-13 10:42:49.781,0,0 days 00:00:11.169000,11.169,0-1 min
1704,2023-10-13 10:49:22.832,1,2023-10-13 10:50:02.448,0,0 days 00:00:39.616000,39.616,0-1 min
1705,2023-10-13 11:07:11.276,1,2023-10-13 11:07:40.738,0,0 days 00:00:29.462000,29.462,0-1 min
1706,2023-10-13 11:07:43.784,1,2023-10-13 11:07:50.892,0,0 days 00:00:07.108000,7.108,0-1 min
1707,2023-10-13 11:08:00.030,1,2023-10-13 11:08:09.169,0,0 days 00:00:09.139000,9.139,0-1 min
1708,2023-10-13 11:08:16.276,1,2023-10-13 11:08:42.692,0,0 days 00:00:26.416000,26.416,0-1 min
1709,2023-10-13 11:13:20.973,1,2023-10-13 11:13:57.542,0,0 days 00:00:36.569000,36.569,0-1 min
1710,2023-10-13 11:15:08.635,1,2023-10-13 11:15:51.282,0,0 days 00:00:42.647000,42.647,0-1 min
1711,2023-10-13 11:15:55.344,1,2023-10-13 11:16:03.467,0,0 days 00:00:08.123000,8.123,0-1 min
1712,2023-10-13 11:16:35.975,1,2023-10-13 11:17:17.622,0,0 days 00:00:41.647000,41.647,0-1 min
1713,2023-10-13 11:17:29.806,1,2023-10-13 11:18:10.422,0,0 days 00:00:40.616000,40.616,0-1 min
1714,2023-10-13 11:18:13.468,1,2023-10-13 11:18:16.514,0,0 days 00:00:03.046000,3.046,0-1 min
1715,2023-10-13 11:18:19.576,1,2023-10-13 11:18:42.930,0,0 days 00:00:23.354000,23.354,0-1 min
1716,2023-10-13 11:19:11.361,1,2023-10-13 11:19:20.500,0,0 days 00:00:09.139000,9.139,0-1 min
1717,2023-10-13 11:19:38.793,1,2023-10-13 11:20:03.162,0,0 days 00:00:24.369000,24.369,0-1 min
1718,2023-10-13 11:20:08.239,1,2023-10-13 11:20:15.347,0,0 days 00:00:07.108000,7.108,0-1 min
1719,2023-10-13 11:20:18.393,1,2023-10-13 11:20:29.562,0,0 days 00:00:11.169000,11.169,0-1 min
1720,2023-10-13 11:20:34.655,1,2023-10-13 11:20:40.747,0,0 days 00:00:06.092000,6.092,0-1 min
1721,2023-10-13 11:20:51.916,1,2023-10-13 11:20:55.978,0,0 days 00:00:04.062000,4.062,0-1 min
1722,2023-10-13 11:21:03.086,1,2023-10-13 11:21:07.147,0,0 days 00:00:04.061000,4.061,0-1 min
1723,2023-10-13 11:21:10.194,1,2023-10-13 11:21:15.270,0,0 days 00:00:05.076000,5.076,0-1 min
1724,2023-10-13 11:21:22.378,1,2023-10-13 11:21:25.424,0,0 days 00:00:03.046000,3.046,0-1 min
1725,2023-10-13 11:21:31.517,1,2023-10-13 11:21:35.578,0,0 days 00:00:04.061000,4.061,0-1 min
1726,2023-10-13 11:22:03.010,1,2023-10-13 11:22:27.379,0,0 days 00:00:24.369000,24.369,0-1 min
1727,2023-10-13 11:22:31.441,1,2023-10-13 11:22:36.518,0,0 days 00:00:05.077000,5.077,0-1 min
1728,2023-10-13 11:22:46.687,1,2023-10-13 11:22:50.749,0,0 days 00:00:04.062000,4.062,0-1 min
1729,2023-10-13 11:23:00.903,1,2023-10-13 11:23:03.949,0,0 days 00:00:03.046000,3.046,0-1 min
1730,2023-10-13 11:23:13.087,1,2023-10-13 11:23:21.210,0,0 days 00:00:08.123000,8.123,0-1 min
1731,2023-10-13 11:23:38.472,1,2023-10-13 11:23:42.534,0,0 days 00:00:04.062000,4.062,0-1 min
1732,2023-10-13 11:24:10.980,1,2023-10-13 11:24:16.057,0,0 days 00:00:05.077000,5.077,0-1 min
1733,2023-10-13 11:24:20.119,1,2023-10-13 11:24:33.319,0,0 days 00:00:13.200000,13.2,0-1 min
1734,2023-10-13 11:24:41.442,1,2023-10-13 11:25:07.858,0,0 days 00:00:26.416000,26.416,0-1 min
1735,2023-10-13 11:25:22.074,1,2023-10-13 11:25:26.135,0,0 days 00:00:04.061000,4.061,0-1 min
1736,2023-10-13 11:25:34.258,1,2023-10-13 11:25:59.643,0,0 days 00:00:25.385000,25.385,0-1 min
1737,2023-10-13 11:26:03.720,1,2023-10-13 11:26:09.813,0,0 days 00:00:06.093000,6.093,0-1 min
1738,2023-10-13 11:26:16.920,1,2023-10-13 11:26:19.967,0,0 days 00:00:03.047000,3.047,0-1 min
1739,2023-10-13 11:26:44.336,1,2023-10-13 11:26:53.475,0,0 days 00:00:09.139000,9.139,0-1 min
1740,2023-10-13 11:27:08.721,1,2023-10-13 11:27:11.767,0,0 days 00:00:03.046000,3.046,0-1 min
1741,2023-10-13 11:27:26.998,1,2023-10-13 11:27:31.060,0,0 days 00:00:04.062000,4.062,0-1 min
1742,2023-10-13 11:27:35.121,1,2023-10-13 11:27:42.229,0,0 days 00:00:07.108000,7.108,0-1 min
1743,2023-10-13 11:31:48.017,1,2023-10-13 11:32:20.509,0,0 days 00:00:32.492000,32.492,0-1 min
1744,2023-10-13 11:32:26.602,1,2023-10-13 11:32:31.679,0,0 days 00:00:05.077000,5.077,0-1 min
1745,2023-10-13 11:32:48.956,1,2023-10-13 11:32:53.017,0,0 days 00:00:04.061000,4.061,0-1 min
1746,2023-10-13 11:32:58.094,1,2023-10-13 11:33:08.248,0,0 days 00:00:10.154000,10.154,0-1 min
1747,2023-10-13 11:33:12.310,1,2023-10-13 11:33:16.371,0,0 days 00:00:04.061000,4.061,0-1 min
1748,2023-10-13 11:35:24.342,1,2023-10-13 11:35:57.866,0,0 days 00:00:33.524000,33.524,0-1 min
1749,2023-10-13 11:37:39.421,1,2023-10-13 11:38:23.098,0,0 days 00:00:43.677000,43.677,0-1 min
1750,2023-10-13 11:38:41.375,1,2023-10-13 11:39:02.699,0,0 days 00:00:21.324000,21.324,0-1 min
1751,2023-10-13 11:39:14.883,1,2023-10-13 11:39:35.207,0,0 days 00:00:20.324000,20.324,0-1 min
