Data e hora protocolo;Data e hora sistema;Regional;Subestação;Vão;Equipamento;Area 1;Area 2;Estado;Descrição;Tensão;Setor;Categoria.;Ponto;Empresa;Severidade;Operador;Reconhecimento;ConditionActive;EventType;Alarme urgente;FullAlarmSourceName;Valor;Screens
14/10/2023 10:19:02.671;14/10/2023 10:19;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:18:48.455;14/10/2023 10:18;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:18:44.394;14/10/2023 10:18;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:18:34.240;14/10/2023 10:18;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:18:01.732;14/10/2023 10:18;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:17:49.547;14/10/2023 10:17;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:17:41.424;14/10/2023 10:17;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:17:35.331;14/10/2023 10:17;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:17:21.116;14/10/2023 10:17;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:17:05.869;14/10/2023 10:17;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:16:08.992;14/10/2023 10:16;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:15:57.822;14/10/2023 10:16;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:15:03.991;14/10/2023 10:15;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:14:56.883;14/10/2023 10:15;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:14:36.575;14/10/2023 10:14;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:14:32.514;14/10/2023 10:14;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:14:10.175;14/10/2023 10:14;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:14:05.098;14/10/2023 10:14;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:13:04.159;14/10/2023 10:13;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:12:52.974;14/10/2023 10:12;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:12:35.712;14/10/2023 10:12;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:12:19.466;14/10/2023 10:12;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:12:08.297;14/10/2023 10:12;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:11:57.127;14/10/2023 10:12;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:11:34.773;14/10/2023 10:11;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:11:02.280;14/10/2023 10:11;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:10:54.157;14/10/2023 10:10;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:10:15.557;14/10/2023 10:10;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:10:10.480;14/10/2023 10:10;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:10:06.418;14/10/2023 10:10;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:09:45.095;14/10/2023 10:09;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:09:17.663;14/10/2023 10:09;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:09:11.571;14/10/2023 10:09;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:08:53.294;14/10/2023 10:08;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:08:50.248;14/10/2023 10:08;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:08:30.955;14/10/2023 10:08;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:08:19.770;14/10/2023 10:08;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:08:12.663;14/10/2023 10:08;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:07:57.432;14/10/2023 10:08;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:07:13.754;14/10/2023 10:07;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:06:54.462;14/10/2023 10:06;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:06:21.969;14/10/2023 10:06;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:05:47.430;14/10/2023 10:05;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:05:37.276;14/10/2023 10:05;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:04:58.676;14/10/2023 10:05;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:04:55.629;14/10/2023 10:04;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:04:44.460;14/10/2023 10:04;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:04:22.121;14/10/2023 10:04;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:04:04.860;14/10/2023 10:04;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:03:54.690;14/10/2023 10:03;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:03:49.613;14/10/2023 10:03;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:03:34.382;14/10/2023 10:03;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:03:13.059;14/10/2023 10:03;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:03:04.936;14/10/2023 10:03;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:02:47.659;14/10/2023 10:02;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:02:34.458;14/10/2023 10:02;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:02:10.089;14/10/2023 10:02;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:01:46.719;14/10/2023 10:01;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:01:17.273;14/10/2023 10:01;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:01:10.165;14/10/2023 10:01;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:00:43.749;14/10/2023 10:00;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 10:00:39.688;14/10/2023 10:00;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 10:00:11.257;14/10/2023 10:00;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:58:58.133;14/10/2023 09:59;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:58:06.332;14/10/2023 09:58;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:57:43.993;14/10/2023 09:57;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:57:21.639;14/10/2023 09:57;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:57:18.593;14/10/2023 09:57;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:56:40.008;14/10/2023 09:56;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:56:36.962;14/10/2023 09:56;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:55:18.761;14/10/2023 09:55;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:55:14.684;14/10/2023 09:55;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:55:10.622;14/10/2023 09:55;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:55:04.530;14/10/2023 09:55;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:54:22.898;14/10/2023 09:54;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:54:13.760;14/10/2023 09:54;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:54:09.698;14/10/2023 09:54;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:54:01.560;14/10/2023 09:54;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:53:58.513;14/10/2023 09:54;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:53:16.882;14/10/2023 09:53;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:53:06.728;14/10/2023 09:53;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:52:40.312;14/10/2023 09:52;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:52:37.266;14/10/2023 09:52;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:51:47.496;14/10/2023 09:51;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:51:38.358;14/10/2023 09:51;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:51:08.911;14/10/2023 09:51;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:50:35.388;14/10/2023 09:50;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:50:11.018;14/10/2023 09:50;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:49:56.803;14/10/2023 09:50;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:49:05.002;14/10/2023 09:49;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:48:43.679;14/10/2023 09:48;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:48:39.617;14/10/2023 09:48;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:48:36.555;14/10/2023 09:48;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:47:52.893;14/10/2023 09:47;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:47:30.539;14/10/2023 09:47;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
14/10/2023 09:47:18.354;14/10/2023 09:47;;SE-JAI;PPC;JAI4;;;Desatuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;0;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;0;
14/10/2023 09:46:59.062;14/10/2023 09:47;;SE-JAI;PPC;JAI4;;;Atuado;Potência máxima ultrapassada;0;;;PPC_P_MaxLimit;Canadian;;;Não;1;Condition;0;[SE-JAI].PPC.JAI4.PPC_P_MaxLimit.AlarmeDiscreto;1;
